2020-10-11 13:43:55.272 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:117 -方法 : com.tqk.blog.controller.HotelController.welcome
2020-10-11 13:43:55.272 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:119 -请求参数：[]
2020-10-11 13:43:55.277 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.doAround:65 -耗时 : 13
2020-10-11 13:43:55.325 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.doAfterReturning:79 -返回值："欢迎登陆莫兰迪酒店！"
2020-10-11 13:51:40.566 INFO  [main]com.tqk.blog.BlogApplication.logStarting:55 -Starting BlogApplication on WIN-LFFH2UEU8RH with PID 10712 (D:\javaweb\blog\target\classes started by Administrator in D:\javaweb\blog)
2020-10-11 13:51:40.631 INFO  [main]com.tqk.blog.BlogApplication.logStartupProfileInfo:655 -The following profiles are active: dev
2020-10-11 13:51:41.914 INFO  [main]o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization:330 -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-11 13:51:42.659 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:92 -Tomcat initialized with port(s): 8888 (http)
2020-10-11 13:51:42.673 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-8888"]
2020-10-11 13:51:42.674 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-10-11 13:51:42.674 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-10-11 13:51:42.788 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-10-11 13:51:42.789 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 2075 ms
2020-10-11 13:51:42.926 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-10-11 13:51:45.432 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-10-11 13:51:46.582 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-10-11 13:51:46.995 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-8888"]
2020-10-11 13:51:47.024 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:204 -Tomcat started on port(s): 8888 (http) with context path ''
2020-10-11 13:51:47.028 INFO  [main]com.tqk.blog.BlogApplication.logStarted:61 -Started BlogApplication in 7.016 seconds (JVM running for 7.497)
2020-10-11 13:52:08.711 INFO  [http-nio-8888-exec-2]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-10-11 13:52:08.712 INFO  [http-nio-8888-exec-2]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-10-11 13:52:08.728 INFO  [http-nio-8888-exec-2]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 16 ms
2020-10-11 13:52:08.763 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:112 -请求地址 : /hotel/welcome
2020-10-11 13:52:08.764 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:113 -请求方式 : GET
2020-10-11 13:52:08.767 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:116 -IP : 0:0:0:0:0:0:0:1
2020-10-11 13:52:08.769 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:118 -方法 : com.tqk.blog.controller.HotelController.welcome
2020-10-11 13:52:08.769 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.printRequestLog:120 -请求参数：[]
2020-10-11 13:52:08.777 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.doAround:65 -耗时 : 14
2020-10-11 13:52:08.824 INFO  [http-nio-8888-exec-2]com.tqk.blog.aspect.RequestAspect.doAfterReturning:79 -返回值："欢迎登陆莫兰迪酒店！"
2020-10-11 13:53:28.919 INFO  [main]com.tqk.blog.BlogApplication.logStarting:55 -Starting BlogApplication on WIN-LFFH2UEU8RH with PID 11192 (D:\javaweb\blog\target\classes started by Administrator in D:\javaweb\blog)
2020-10-11 13:53:28.923 INFO  [main]com.tqk.blog.BlogApplication.logStartupProfileInfo:655 -The following profiles are active: dev
2020-10-11 13:53:30.301 INFO  [main]o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization:330 -Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2020-10-11 13:53:31.071 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.initialize:92 -Tomcat initialized with port(s): 8888 (http)
2020-10-11 13:53:31.087 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Initializing ProtocolHandler ["http-nio-8888"]
2020-10-11 13:53:31.088 INFO  [main]org.apache.catalina.core.StandardService.log:173 -Starting service [Tomcat]
2020-10-11 13:53:31.088 INFO  [main]org.apache.catalina.core.StandardEngine.log:173 -Starting Servlet engine: [Apache Tomcat/9.0.29]
2020-10-11 13:53:31.219 INFO  [main]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring embedded WebApplicationContext
2020-10-11 13:53:31.219 INFO  [main]org.springframework.web.context.ContextLoader.prepareWebApplicationContext:284 -Root WebApplicationContext: initialization completed in 2232 ms
2020-10-11 13:53:31.382 INFO  [main]c.a.d.s.boot.autoconfigure.DruidDataSourceAutoConfigure.dataSource:56 -Init DruidDataSource
2020-10-11 13:53:34.035 INFO  [main]com.alibaba.druid.pool.DruidDataSource.init:930 -{dataSource-1} inited
2020-10-11 13:53:35.232 INFO  [main]o.s.scheduling.concurrent.ThreadPoolTaskExecutor.initialize:171 -Initializing ExecutorService 'applicationTaskExecutor'
2020-10-11 13:53:35.632 INFO  [main]org.apache.coyote.http11.Http11NioProtocol.log:173 -Starting ProtocolHandler ["http-nio-8888"]
2020-10-11 13:53:35.655 INFO  [main]o.s.boot.web.embedded.tomcat.TomcatWebServer.start:204 -Tomcat started on port(s): 8888 (http) with context path ''
2020-10-11 13:53:35.657 INFO  [main]com.tqk.blog.BlogApplication.logStarted:61 -Started BlogApplication in 7.341 seconds (JVM running for 7.829)
2020-10-11 13:55:31.763 INFO  [http-nio-8888-exec-1]o.a.catalina.core.ContainerBase.[Tomcat].[localhost].[/].log:173 -Initializing Spring DispatcherServlet 'dispatcherServlet'
2020-10-11 13:55:31.764 INFO  [http-nio-8888-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:525 -Initializing Servlet 'dispatcherServlet'
2020-10-11 13:55:31.779 INFO  [http-nio-8888-exec-1]org.springframework.web.servlet.DispatcherServlet.initServletBean:547 -Completed initialization in 15 ms
2020-10-11 13:55:31.809 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:114 -请求地址 : /hotel/welcome
2020-10-11 13:55:31.810 INFO  [http-nio-8888-exec-1]com.tqk.blog.aspect.RequestAspect.printRequestLog:115 -请求方式 : GET
